,RegionName,State,CountyName,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
2115,North Potomac,MD,Montgomery County,2278.916869584514,2327.1936541174,2346.6865048251866,2356.5412728486244,2377.145125995018,2345.1755403430607,2375.723978767958,2596.251203365348,2654.9334964694044,2676.319061842676,2499.703550022701,,2539.3205934752573,2498.813113746011,2518.1190517508808,2525.9027564908297,2564.660796019379,2569.367793845296,2556.725904824736,2502.2163580396,2452.473455170401,2442.4064714963965,2465.0756470144597,2395.4719189759103,2472.047280722909,2530.715986169464,2690.267496201777,2656.878116415146,2661.2072378974485,2649.0664518955887,2686.566741322791,2673.485519975441,2668.63158361047,2596.43160274959,,2586.6200529826024,2639.543805518319,2673.5125616267887,2720.120731684899,2729.227622198687,2740.8978684124486,2711.0281691484065,2713.1954580098463,2653.388653815329,2648.0870279777346,2636.4871388337806,2652.773406847682,2688.091418518208,2673.873748092277,2703.1330526549486,2695.670504713381,2735.784997954454,2735.641559204136,2766.822455961076,2752.4494980442705,2784.104005275733,2742.795065208514,2759.7616976302893,2773.378359923118,2766.6168701234024,2782.6518710346377,2758.897760443092,2771.777545852321,2787.892974194686,2818.6653614045717,2869.470113168536,2870.948112300616,2832.276182886393,2804.9760459292224,2789.8906429938047,2791.821921485405,2827.4296658142,2823.73368723209,2868.0814199351835,2902.2462705189,2953.208171319267,2993.279711567663,2993.107065571707,3023.980997501489,3082.205203152324,3146.0159538085213,3125.484183529962,3055.8342045004224,3044.1507742808585,3144.157015591103,3201.9720818318524,3137.3924830493734,3093.329881912173,3112.0557140144806,3149.166666666667,3220.781180410075
2132,Crofton,MD,Anne Arundel County,1785.1663541530827,1798.0139257733256,1770.6510494717725,1772.0379703493377,1778.9123097084248,1801.0784167816612,1808.8522226055736,1797.4891916889565,1780.069118534033,1764.543361069174,1772.3504990220938,1776.373514544944,1787.1289997450313,1782.0458356495976,1794.219872803816,1790.009880458013,1809.9781737396595,1813.6204083516693,1816.529322685929,1796.217623951868,1785.538026593303,1788.2651565271276,1802.8429650823507,1807.104163136263,1817.0190776854413,1806.7174756096108,1812.7141951037263,1814.7223247514564,1832.564034953604,1835.790928037904,1823.5069795007844,1826.100124142891,1854.550761362369,1867.1791457228323,1861.2767409397236,1846.2933349168088,1864.3464465913007,1851.0721493731903,1828.2076810664528,1822.8891286784667,1867.60761428257,1889.01743832165,1920.1830142391505,1927.4764257740328,1967.721297031927,1960.9813036480944,1955.2865899521385,1929.3134393249568,1914.5467108428663,1910.4907181935105,1917.6043200438733,1934.8814531212504,1939.214055950162,1946.1781274281016,1931.8807555149044,1939.632990767992,1944.169120664093,1960.6420019645989,1915.9359956417463,1903.116515367362,1878.5882066384968,1897.814684980583,1906.6807781649743,1957.57565399812,1975.677436579542,1999.4390424085457,1971.6851206701133,2020.7351589545212,2031.497172220492,2055.291806553886,1986.8426517534829,1978.47533122944,1977.540522494836,2054.9162642523274,2088.787260552235,2120.204297858956,2120.1857451699693,2130.903752009616,2144.755916623482,,2188.738113728183,2190.7366971716447,2200.3401458956205,2137.291337942894,2171.111443111572,2239.4287735927483,2300.753599132095,2326.6198977193394,2291.227528100166,2356.777777777778,2366.60407602704
2143,Aberdeen,MD,Harford County,1282.1434169245267,1304.4909246117686,1321.0844112110203,1324.0807488140128,1321.0445615175404,1314.066472258373,1305.6442936425883,1303.9319715407205,1299.6354589893306,1304.7784861160308,1322.1346377629732,1326.4787337088642,1355.8952302535083,1343.28826838056,1348.6431870364129,1324.8658245160002,1331.8267846141237,1325.6175747328052,1342.8174585180968,1348.0891509228852,1345.251230607743,1325.2329217691542,1337.2457712802873,1344.002454224324,1369.0397990828617,1358.538351079448,1368.5721491387426,1356.339669809254,1348.0744757256496,1334.4155769054237,1328.604729409659,1345.585986407568,1348.552329957991,1354.8472187252746,1336.958997968714,1332.8255603041591,1337.4568102772791,1351.546108615532,1365.2322672813616,1367.122816118078,1395.6837261245637,1400.2987551171034,1437.1445990029265,1408.9438662359769,1407.1768751838267,1394.4442559204313,1415.7857332743115,1443.53566246245,1468.573362490504,1477.8233534254414,1465.525790539882,1446.444443579244,1440.9748564975605,1445.8241742974567,1443.3538068065675,1442.3709803150673,1451.7857900205302,1479.7581661116606,1506.24204190787,1493.2028383708146,1468.009782898445,1468.1324720746209,1521.7821152811775,1542.7321910570845,1582.159529830435,1545.6455065183943,1555.8746383059672,1548.2428187403436,1571.0850765142172,1577.6345554919178,1551.233033778342,1566.2763053059152,1566.9275518123168,1615.819601264349,1644.6560500680348,1669.4369225040846,1657.2912702405065,1657.03887279454,1666.2384622756065,1689.4488124598447,1683.863511536841,1713.6476770151278,1688.7193344577456,1683.260847927729,1670.6209209555675,1720.0989728281754,1790.1696148402527,,1757.4654604846078,1703.5555555555557,1750.916845234337
2147,Cockeysville,MD,Baltimore County,1033.3176558470511,1140.1808210905708,995.0902450015276,962.8173567080725,944.6070508217848,950.4930623138276,927.0080966745402,,935.4202442816426,960.6594721544416,952.6173368597308,974.034760332424,,1018.1085301722628,1017.749615950255,978.3555954297248,956.1450827640524,943.7271728401248,937.48501536619,940.5682852157096,880.3130282051432,904.9928602155206,933.0107950483743,1007.1336876847314,1010.705426578546,1003.8066481528356,994.745926642048,963.668919875646,1000.4981406226984,1006.868021992532,1039.8338193935444,1010.500741037752,1014.7071365391284,1001.7323167065232,1008.8648548691104,1017.2948412118972,1039.472476133339,1048.8499532219448,1046.6081928991207,,1015.5763546738528,1061.9569012309655,1084.5176659237825,1086.4974647399304,1054.2095207910577,1089.9645818255435,1104.3763964037346,1087.425985367379,1047.0134747403638,1027.8921809440342,1032.7710405232042,919.1380743962648,1029.7815424386672,1132.640621443389,1326.405755051686,1255.0906362229523,1241.0728122711434,1280.3831903636506,1290.611444479727,1277.6551863810594,1262.815341112694,1243.9571215015708,1253.5502393323711,1244.6108138409625,1272.4315931684955,1257.12433954157,1249.2024337966348,1243.2747093758596,1261.2548709264404,1273.816461250766,,1273.7161834218132,1273.1697911208562,1330.383711946574,1346.7798340056172,1409.4971112657888,1449.1136933622313,1499.562420310121,1504.3739985630916,1492.665780320714,1535.2473483988229,1560.414265145583,1574.3655577066488,1541.085111731706,,1558.5077506266202,1544.8455347294737,1543.8908660008722,1554.5384010101338,1566.6666666666667,1550.307420333471
2173,Carney,MD,Baltimore County,1050.6135280327396,1061.99856949194,1100.6440631248872,1122.3708993480625,1197.2173680358994,1198.6683899604975,1198.6466705354078,1145.2496198181077,1122.060411742504,1117.8267650238718,1118.3895136798562,1216.2969608288308,1247.337859825543,1278.0896608965595,1217.7968107059123,1254.1615553389895,1232.2976109083986,1232.3469258227449,1187.605514892476,1161.85278560628,1166.7754409720808,,1196.8720188779507,1191.7661462606522,1217.7311540688631,1228.0450148120156,1237.7654108341228,,1214.9599869278618,1206.7241989945746,1171.168524811417,1194.126769438927,1197.6269731325624,1181.9951675698471,1202.053130553909,,1244.0383358091674,1241.910085386521,1260.586146489391,1248.0629481424287,1232.8647190333345,1231.72128069284,1241.893021024553,1257.443314597502,1250.04719740104,1270.5619129337008,1267.5324947855156,1298.7525010012796,1340.1343700123791,1323.4719372279906,1303.0253328045223,1253.5711281320512,1278.358145506539,1303.0715181687376,,1262.2158332564793,1229.0486003246592,1209.3353794432878,1219.3328357600542,1234.8081062874294,1287.6545915371892,,1289.7847389733977,1294.5282185118792,1325.668245151954,1351.4296737106188,,1358.9907495539962,1338.402149421118,1342.2555462750588,1349.871469726123,1379.8180058582643,1397.1981351361517,1422.5121523127596,1437.121261498884,1455.8654264131712,1472.4269309806248,1514.590447965381,1551.0338435957715,1559.7230720472032,1578.8025674315063,1579.0546346617086,1609.327093872106,1604.090999828452,1581.6174055568408,1552.0634695227166,1523.8977852189864,1524.255994220417,1527.487114594082,1493.5416666666667,1482.7990554587043
2199,Derwood,MD,Montgomery County,1278.5706278250032,1261.775980048032,1266.897294993537,1295.6312287058088,1320.104875837488,1306.4588989629906,1295.2109274871991,1265.1121050101303,1273.191960136322,,1308.9560445305808,1291.4657805619593,1274.261990602813,1309.7305016265511,1355.005866052006,1384.3947434310394,1353.3239151072626,1333.5531611471893,1322.2242176885777,1263.0454769596124,1259.320230098816,1267.339241898508,1276.670835038814,1284.200839028612,1294.8294539297533,1359.1489096535602,1391.0802056098623,1404.5903584349796,1399.6923570918625,1383.63202178247,1377.6834952719148,1377.4712160151637,1366.9094529910874,1342.3600742076655,1362.758696649092,1384.7198710700247,1408.3488534196767,1386.3920181348026,1388.2570365949778,,,2053.669926594202,,1694.322573108492,1686.7199702673647,1705.4488878588302,1721.328667720744,1709.6573271990785,1707.3007901670617,1739.065649697611,1737.2314288624734,1805.2627739612997,1792.738595807295,1818.82529818114,1779.4387085365383,1818.265029791745,1893.9080150563243,1876.0891441555195,,1777.3090241850084,1786.2049955978664,1825.705215415138,1811.690120127696,1836.1416531779764,1842.0961631635623,1862.816054526168,1840.5560295878288,1831.91809605848,1834.967523487104,1597.457936963287,1795.2331293284576,2014.2996710804096,,2574.391707994047,2582.010628370117,2628.001751098061,2686.650910533739,2747.7558621673147,2778.553830695457,2770.1088635627334,,2749.5279452288773,2788.284038497426,2711.1926721970576,2787.84558794207,2834.0256519864565,2854.944713495355,2840.1635536770973,2784.661401780513,2825.0,2837.043900456492
2234,Olney,MD,Montgomery County,504.6449178827551,499.8761561050249,512.5956690663721,473.3203469779674,476.7585715896474,475.9503403783808,497.4744548208666,490.08759741901326,497.5843790579606,494.78729023201765,515.5961094239015,637.4709555829519,679.5544598333245,710.2027566293323,627.5342993240903,647.4192199395675,663.2785606957656,656.2946179157848,646.2120301329707,644.3557948226453,622.498702929758,639.4570064459463,665.0798575624144,701.3445501758438,686.5152795433631,680.3091395627397,670.8454631556302,611.9083003033668,,717.492514773882,838.3769698945096,829.7002831488844,757.018480231712,773.6560074699329,815.782861420771,796.7224375328749,795.9708959697481,793.5771553850946,867.5523529061766,863.4956297086825,889.7518331925542,759.0821442204489,918.329177244784,1028.3726919308183,1264.2869592614895,1210.4172629713255,1195.1699481712153,1096.5387416149513,1062.2551674179435,1093.6764269067305,1221.4511493444593,1258.8101533363322,1276.8506358518566,1285.2367111437427,1750.2586900579772,2096.181469080555,2474.0733770544443,1934.846684062568,,1819.088804225188,1828.3883650088776,1703.1922995951809,1812.298915973396,1906.3385340576124,2079.717297350968,2073.63870723149,2094.32238618555,2128.81779512022,2152.263270484113,2138.223232117648,2139.307588461454,2011.4857668118389,2018.823787748146,2010.01842587447,2201.1448806614685,2240.8847614749457,2283.8291508991074,2298.5497017082207,2284.2116570236603,2352.1484729488984,2375.625562445048,2422.2257499579023,2365.376962603923,2296.511356446434,2328.222011450352,2393.958077221059,2371.5763247303444,2388.7300014081143,2353.9994249524534,2400.0,2484.334874150549
2270,Lexington Park,MD,Saint Marys County,1102.7103733179772,1116.7883431481264,1126.445086855439,1124.1350742925083,1114.1490213748266,1086.8961729790046,1086.7320577185797,1087.2264098428082,1109.6937708597943,,1123.739073057848,1123.798963545694,1090.5935997433417,1092.628296135545,1102.8973846253184,1158.9453200190574,1154.4856129257766,1150.6913007417418,1130.455414069511,1128.6253351867647,1124.4377331241292,1123.534390805298,1160.4710794208167,1170.9032475577496,1179.8616093743,1158.9896818257034,1154.7358287940497,1156.8533706307114,1155.8515804685624,1170.7039715186495,1168.7023413884351,1166.7477426128,1158.2142516003933,1149.993576222643,1139.7324587091289,1133.974037389034,1144.4086703301457,1159.2893113660873,1170.7030021511266,1175.2888507038588,1180.0992378566366,1184.4491337335735,1194.6767109401203,1206.1087265722442,1218.6484805548216,1227.681242612059,1224.387874310348,1222.8607820669135,1211.1631231318026,1212.3484128396176,1202.163503893546,1206.8977581674712,1216.5626902115978,1245.3031433316287,1252.913742629133,1263.925170113172,1264.3005429012103,1299.676231051305,1298.6058287504952,1316.3358113286563,1287.7889567875718,1290.3840775110762,1269.43840531249,1288.057974314502,1296.1675964447045,1297.514914185404,1307.6594270107928,1309.0544199000751,1333.8603586115478,1319.8300250133714,1339.2607769611527,1341.5064368786018,1379.4470792831194,1413.5984897047051,1456.6767736973966,1497.102457129665,1517.4377446398005,1546.1698382176053,1542.657768203375,1549.73698253598,1531.417796889688,1530.2061702473454,1486.3273959701312,1466.8022042011107,1447.1869467803535,1484.3713850974602,1505.6902413504722,1534.9980636450184,1559.2422857678478,1563.0193732193732,1555.83500663286
2275,Edgewood,MD,Harford County,717.8202135822629,741.0745570998915,732.3295655018089,744.0070955517738,765.432659824582,,775.788514500447,756.0585717965196,772.3801833265292,788.597862050041,789.2618746037961,784.5643317076766,775.3402530281974,,763.2047201092248,805.9857691134222,823.5651466310238,847.5144870983879,799.6795380373778,808.6139846450782,801.7084595176468,802.1849011131873,798.6842603626357,808.1019918636138,816.558299723471,808.5018353335345,810.644801879913,822.2078715278453,816.5384668752029,819.8666606051104,,1166.81340677026,1285.7870202092784,,1071.14741872505,1076.019747336056,1084.294661452811,1095.5387500078596,1105.1762557539423,1115.7133792926552,1113.162939300783,1108.0037982747622,1125.4701064234446,1194.964858582917,1208.790490362843,1212.174846955279,1159.7343605395208,1155.869108830284,1171.0115621139764,1194.2861950512065,1216.2067907536682,1194.0416988035404,1172.616088200013,1188.0518897391178,1172.1260723427135,1208.9294246517989,1205.6135321985942,1228.7438745069553,1220.281988334894,1231.8217731290615,1242.0713223695825,1233.8358517735762,1229.690417438535,1215.170367618828,1231.5346723027408,1235.4325386065598,1284.9284271936822,1283.257321807144,1294.0496140722369,1298.769912542994,1309.7985035732293,1319.0590105740816,1302.6124583366975,1320.8434791342954,1351.322650186776,1375.0348993643934,1405.823597159269,1429.5694925792138,1445.561546692244,1509.3295993947263,1524.735193223661,1529.8853936514563,1497.1177457774452,1495.6851765044946,1551.6784272621155,1599.6731401858876,1662.124959498173,1685.5648959011755,1663.4003129981818,1653.6666666666667,1535.3348610814132
2280,Greater Landover,MD,Prince Georges County,1306.581488532527,1244.1501108190698,1248.6253264776292,1216.5286573305666,1323.002221914397,1316.2294776101564,1385.259717148028,1372.738239601656,1398.5851030472834,1382.3387994313005,,1343.5588093140846,1312.0436752939115,,1358.1633380421704,1410.8421730368964,1419.7819597607213,1421.2435032043502,1417.2997407907085,1419.5311121619648,1437.2443774242777,1438.4865761826115,1434.0709051690958,1438.7894294096532,1451.1541204448574,1439.890882404539,1442.5876278904327,1440.311485538535,,1464.2150183163797,1487.5317098176963,1481.44984264264,1446.2933699521093,1446.859464550034,1462.849132598565,1512.8316079046317,1503.4585718666224,1533.292356638684,1527.797775586177,1526.252822584528,1501.1683242676286,1503.4735075353142,1534.3640614295875,1532.5313136363427,1533.246021185572,1511.067145409818,1527.88531326163,1554.535792625458,1568.2760448564522,1564.24928938404,1559.423759776007,1574.5012675880482,1589.7367527173697,1596.842843745697,1594.984661720527,1598.8105766042372,1590.576930531632,1600.5016786081392,,1616.523785591067,1625.9805210622708,1645.9157404911375,1600.788652635718,1603.8019970267198,1598.6426988684743,1632.2427974881846,1614.4243682666367,,1620.7659470900453,1644.2686719858432,1659.1750034063828,1690.220612059455,1685.001661028864,1690.5984843456415,1708.1205669135609,1759.0764638086189,1817.271165723697,1843.9842406547489,1864.8960533946995,1803.4303732476037,1808.2166163977697,1773.0545108842566,1835.29316940254,1863.8747374912691,1909.382268140432,1912.9857711224429,1904.5675086943572,1907.239469449939,1899.078917233403,1910.2182539682535,1943.4566769724636
2285,Chevy Chase,MD,Montgomery County,778.3297310697036,756.8683180311158,760.7846140440236,779.4646077731466,818.7168617152598,789.9716182273138,786.5068589655235,791.9382959598644,812.2695636682967,826.4319761533286,784.0352971064893,788.3723544672376,793.8110769375292,814.8115290756451,820.1654301404087,879.9287877009225,844.4805191544842,918.6943482121354,900.7918319590362,1023.8611902521632,991.4102174966148,958.3977184314414,934.325080815879,936.9462846477676,970.6155233862252,1030.833300738839,1004.5025920456064,1048.4109662941146,1020.298529571591,1058.8612304337698,1067.737426629293,1059.0150310717747,1068.0834608536234,1028.736616750195,1023.616292693523,1012.075465911902,1000.2333753452842,1001.186375914338,1014.0538978042468,1044.8416599902805,1062.8737315866197,1065.9558390929428,1077.4600178581584,,,,,2285.48097396284,2313.109544609445,2330.402960945464,2347.087089009289,2330.683122731758,2364.0855955374614,2598.495745860361,2670.7249367802347,2727.7367133444964,2530.3382923592267,2488.407682502124,2402.111054435027,2358.956576573092,2369.832250556922,2441.787906469034,2463.302733323288,2434.054411393353,2406.030858951188,2430.48828138058,2433.385586353329,2344.076096719522,2217.6380888738117,2131.38207378257,2097.899183601385,2114.1016023526854,2135.739229836338,2171.149274023784,2188.798671434422,2287.492140393904,2394.782230672211,2505.893954971433,2545.367915440253,2477.7696573261223,2432.7330713749056,2292.1024130143624,2379.4422905688093,2428.618898682104,2596.742275597576,2614.769671040333,2603.729229441461,2581.105930481658,2598.0435795402723,2615.069444444445,2315.8184704616474
